bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,2,0.3857135772705078,0.9334616289541998
0.4,0.5,63,0.4815872964404878,0.9150350592640508
0.5,0.6000000000000001,134,0.5252201397027543,0.9164548279094099
0.6000000000000001,0.7000000000000001,1,0.6145089268684387,0.927110810983453
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
