bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,8,0.370218638330698,0.6661986352499146
0.4,0.5,237,0.4667876369088008,0.7179109680933743
0.5,0.6000000000000001,114,0.5287221628322936,0.7020963035723562
0.6000000000000001,0.7000000000000001,3,0.6343729297320048,0.5385319024132005
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
