bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,48,0.4880732459326585,0.6278500580713097
0.5,0.6000000000000001,597,0.537486910320806,0.7075042346688115
0.6000000000000001,0.7000000000000001,2,0.6056371331214905,0.7740846747385953
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
