bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,14,0.37777318911893026,0.4715592314441856
0.4,0.5,254,0.4595083094487979,0.5516009383439485
0.5,0.6000000000000001,85,0.5266340683488285,0.5757428807720041
0.6000000000000001,0.7000000000000001,9,0.6269601914617751,0.40853513964705584
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
