bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,1,0.385809451341629,0.5171171171962133
0.4,0.5,166,0.46281348797212163,0.21505270273030608
0.5,0.6000000000000001,193,0.5337298296276152,0.17910467565369012
0.6000000000000001,0.7000000000000001,2,0.6196410059928894,4.205001173394685e-10
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
