bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,40,0.36137703657150266,0.08706806514528316
0.4,0.5,185,0.4554993666507102,0.21447238793166942
0.5,0.6000000000000001,115,0.5445257078046384,0.39513819268558925
0.6000000000000001,0.7000000000000001,22,0.6210039149631154,0.4414165697381346
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
