bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,78,0.48590258069527453,0.532615670461258
0.5,0.6000000000000001,569,0.5346403382784034,0.6059604607978902
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
