bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,18,0.37033801939752364,0.47363214234795425
0.4,0.5,143,0.46285226941108704,0.6046872193263824
0.5,0.6000000000000001,106,0.534962128355818,0.674287814225627
0.6000000000000001,0.7000000000000001,2,0.602314829826355,0.7713098464708021
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
