bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,4,0.39131595194339747,0.5317749483354628
0.4,0.5,64,0.47385292313992977,0.6881369163214681
0.5,0.6000000000000001,176,0.5479514805430715,0.6120127250239359
0.6000000000000001,0.7000000000000001,25,0.6153662872314453,0.6179784204886594
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
