bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,133,0.46508696249553133,0.2408053874622651
0.5,0.6000000000000001,134,0.5331473937675134,0.37401016797846925
0.6000000000000001,0.7000000000000001,2,0.6030107736587524,7.314986547785736e-10
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
