image_id,dice,iou,hd95,iou_pred,drift
IMD002,0.9349936532714984,0.8779230810631581,5.0,0.5212752223014832,0.16611427068710327
IMD003,0.9355908870812184,0.8789767728652391,3.0,0.5184736251831055,0.15691810846328735
IMD004,0.9519650241112025,0.9083332579660287,0.0,0.5217946767807007,0.13129162788391113
IMD006,0.8488814368027298,0.73744048957535,25.495098114013672,0.5198498964309692,0.14184361696243286
IMD008,0.9550555638222151,0.9139773664099978,0.0,0.5550012588500977,0.11934840679168701
IMD009,0.9830607064064223,0.9666857329631746,0.0,0.5523667931556702,0.09792256355285645
IMD010,0.9703873024604045,0.9424779868969455,0.0,0.519261360168457,0.08530080318450928
IMD013,0.9660438630595146,0.9343180320184805,0.0,0.5472666621208191,0.09592539072036743
IMD014,0.9166004130859061,0.8460409475481442,12.206555366516113,0.5069800615310669,0.18248826265335083
IMD015,0.9515938317517515,0.9076576050119303,0.0,0.5348432660102844,0.1262945532798767
IMD016,0.9425134368729102,0.8912769861454294,2.0,0.5563694834709167,0.09994041919708252
IMD017,0.9843049964666057,0.9690950462909055,0.0,0.5185344219207764,0.0957862138748169
IMD018,0.9704612142002601,0.9426174395622285,0.0,0.5533418655395508,0.13212472200393677
IMD019,0.966474968589607,0.9351248776926524,0.0,0.5566365122795105,0.1339174509048462
IMD020,0.9751132610591695,0.9514351430355117,0.0,0.4886849522590637,0.10277807712554932
IMD021,0.9750268191761462,0.9512705672870465,0.0,0.5224055647850037,0.08049875497817993
IMD022,0.9028344777503702,0.8228790090846807,17.464248657226562,0.5238180160522461,0.21456533670425415
IMD023,0.9678967648323176,0.9377906510244616,0.0,0.48833563923835754,0.5254163146018982
IMD024,0.9181843473798972,0.8487438180034743,5.830951690673828,0.5470563173294067,0.0912124514579773
IMD025,0.9370023093112342,0.8814716320826793,3.0,0.5128074288368225,0.10964548587799072
IMD027,0.9271786384695729,0.8642432670684227,6.0,0.5268318057060242,0.10969603061676025
IMD030,0.940674912622585,0.8879945578854579,3.0,0.5078114867210388,0.19924288988113403
IMD031,0.9791397934609778,0.9591320997617695,0.0,0.5073326826095581,0.1364235281944275
IMD032,0.9439467484118805,0.8938438918609982,2.0,0.536113440990448,0.12663352489471436
IMD033,0.9293322328956087,0.8679930987454522,5.830951690673828,0.5150137543678284,0.16665208339691162
IMD035,0.8229746792636498,0.6991987893256555,41.01219177246094,0.5147133469581604,0.12802451848983765
IMD036,0.961993451376568,0.9267701178305772,0.0,0.5334750413894653,0.10920417308807373
IMD037,0.929146912245116,0.8676698259268986,4.4721360206604,0.5159993767738342,0.10375100374221802
IMD038,0.9032436493329292,0.8235590783534421,10.770329475402832,0.5195930600166321,0.13769137859344482
IMD039,0.9554764905001144,0.9147486694273832,0.0,0.5460012555122375,0.11046034097671509
IMD040,0.9480113144377532,0.9011611317203938,1.0,0.5161576271057129,0.20147931575775146
IMD041,0.9638818279832928,0.9302817516532154,0.0,0.5372410416603088,0.14870554208755493
IMD042,0.9599388729417774,0.9229638989172456,0.0,0.5430020689964294,0.09667640924453735
IMD043,0.9507806283442152,0.906179064197066,0.0,0.5364665389060974,0.1013714075088501
IMD044,0.943874130314358,0.8937136731585018,2.0,0.5005782246589661,0.12096196413040161
IMD045,0.9511703276920049,0.9068873171745727,0.0,0.502304196357727,0.08200490474700928
IMD047,0.9159524751873973,0.8449375642880892,8.5440034866333,0.5092901587486267,0.10766690969467163
IMD048,0.8561986091510203,0.7485553138873862,21.954498291015625,0.5071720480918884,0.14375144243240356
IMD049,0.9641752249644572,0.9308285032394761,0.0,0.5783101320266724,0.091336190700531
IMD050,0.9702385276668598,0.9421973473805747,0.0,0.5257413983345032,0.11018615961074829
IMD057,0.9781858872935798,0.9573031680906869,0.0,0.5633700489997864,0.07274496555328369
IMD058,0.9695171305406649,0.9408376978157686,0.0,0.4822273552417755,0.18790292739868164
IMD061,0.9641338696276666,0.9307514179280723,0.0,0.517900824546814,0.43624597787857056
IMD063,0.9712758357591971,0.9441557509014593,0.0,0.5013477802276611,0.12478405237197876
IMD064,0.9449326736953209,0.8956136259142456,3.0,0.5038376450538635,0.3417245149612427
IMD065,0.9573406760046574,0.9181720759339684,0.0,0.4892345368862152,0.19064128398895264
IMD075,0.9532657162660142,0.9107045895789702,0.0,0.5275368094444275,0.13782554864883423
IMD076,0.8457898568311498,0.7327867129200144,36.0,0.5209892988204956,0.10289186239242554
IMD078,0.9587929982853423,0.920847628479818,0.0,0.5337931513786316,0.12554055452346802
IMD080,0.9492716323330507,0.9034415188017526,1.0,0.48526185750961304,0.20166748762130737
IMD085,0.9577085503691956,0.9188490903466707,0.0,0.5387771129608154,0.11438596248626709
IMD088,0.9503283681038034,0.9053577702077792,0.0,0.5138946175575256,0.1411166787147522
IMD090,0.8730340868372461,0.7746765688655717,63.56099319458008,0.4890592098236084,0.3751868009567261
IMD091,0.9726540509024553,0.9467638936590985,0.0,0.5120207667350769,0.1806408166885376
IMD092,0.9355862902111669,0.8789686581532762,2.0,0.5390859246253967,0.2036793828010559
IMD101,0.9287092855558144,0.8669068750752295,9.433980941772461,0.5038043260574341,0.1611735224723816
IMD103,0.9704607670070844,0.9426165957621703,0.0,0.5115777850151062,0.10531002283096313
IMD105,0.9437433681979321,0.8934792358068573,1.4142135381698608,0.51656574010849,0.10615110397338867
IMD107,0.9605253362694365,0.9240488198360807,0.0,0.5400346517562866,0.10013091564178467
IMD108,0.947239214152451,0.8997668101687438,1.0,0.5063203573226929,0.09681940078735352
IMD112,0.9135586945059367,0.8408725716578596,14.21267032623291,0.5100339651107788,0.10274946689605713
IMD118,0.9483900500050747,0.9018458317268068,1.0,0.5131793022155762,0.117245614528656
IMD120,0.9462545314286944,0.8979915545561421,1.4142135381698608,0.5148147940635681,0.14669901132583618
IMD125,0.9519762995700994,0.9083537893082434,0.0,0.5022266507148743,0.13537299633026123
IMD126,0.8928387772019125,0.8064216473783868,17.69180679321289,0.5200837254524231,0.1444132924079895
IMD132,0.9502648638640468,0.9052425046594598,0.0,0.5554903745651245,0.16392892599105835
IMD133,0.9149832299685402,0.8432894820074371,7.0,0.5141448378562927,0.13911432027816772
IMD134,0.965291888822748,0.9329122661701325,0.0,0.5199568867683411,0.10336267948150635
IMD135,0.9549310056329449,0.913749246011629,0.0,0.5087604522705078,0.17467039823532104
IMD137,0.9646534208398286,0.9317202956545813,0.0,0.5247966647148132,0.10836184024810791
IMD138,0.9095262515036512,0.8340652425224393,10.816654205322266,0.5403789281845093,0.11639195680618286
IMD139,0.961331051110921,0.9255413403274131,0.0,0.5294480919837952,0.13490146398544312
IMD140,0.9537716526947031,0.9116285705234788,0.0,0.5577598810195923,0.09973859786987305
IMD142,0.9634049163972646,0.9293936770847315,0.0,0.5329028964042664,0.08881419897079468
IMD143,0.9611175444036247,0.9251456112544524,0.0,0.5360303521156311,0.15691500902175903
IMD144,0.9700173800576369,0.9417803381113256,0.0,0.5486904382705688,0.15887147188186646
IMD146,0.9143074460278292,0.8421421356194829,9.486832618713379,0.5057172775268555,0.16485708951950073
IMD147,0.9494394752534789,0.9037456223501784,1.0,0.4936017096042633,0.11034923791885376
IMD149,0.9851359994725065,0.9707074041058735,0.0,0.5123916864395142,0.07814997434616089
IMD150,0.976990464396011,0.9550159899724167,0.0,0.5360018014907837,0.15709489583969116
IMD152,0.9506845707588361,0.9060045666596805,0.0,0.5200232267379761,0.11193138360977173
IMD153,0.8824423654077809,0.7896168735225658,32.015621185302734,0.5195924639701843,0.1671276092529297
IMD154,0.9566894896658592,0.9169748413245897,0.0,0.4973752200603485,0.17422360181808472
IMD155,0.9469431770660198,0.8992327445615015,1.0,0.5192273855209351,0.2320767045021057
IMD156,0.956501001622019,0.9166285766536152,0.0,0.5508579015731812,0.1334574818611145
IMD157,0.9272818228939409,0.8644225880424379,6.324555397033691,0.5082088708877563,0.16850733757019043
IMD159,0.9600351808063325,0.9231419785438537,0.0,0.5194261074066162,0.12406039237976074
IMD160,0.9709085535979949,0.9434618828021699,0.0,0.4998184144496918,0.19747942686080933
IMD161,0.9659849081199712,0.9342077458112291,0.0,0.4960613548755646,0.1806660294532776
IMD162,0.9388047294920594,0.8846672762149064,2.8284270763397217,0.5390492081642151,0.12466198205947876
