bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,31,0.4718961734925547,0.8939010391738864
0.5,0.6000000000000001,102,0.548563853782766,0.8939870702080205
0.6000000000000001,0.7000000000000001,61,0.6419857867428513,0.9124791528197267
0.7000000000000001,0.8,6,0.7162262698014578,0.9166170758696591
0.8,0.9,0,,
0.9,1.0,0,,
