bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,12,0.47494619091351825,0.8668737559927632
0.5,0.6000000000000001,182,0.546449044576058,0.9009297906796425
0.6000000000000001,0.7000000000000001,6,0.6162638068199158,0.8945721769335164
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
