bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,10,0.3800081193447113,0.563684261072272
0.4,0.5,103,0.46201662791585457,0.6353781306899992
0.5,0.6000000000000001,464,0.5575052851746822,0.7223030405738138
0.6000000000000001,0.7000000000000001,67,0.6160784434916368,0.7469506978821646
0.7000000000000001,0.8,3,0.762012799580892,0.6327325930192409
0.8,0.9,0,,
0.9,1.0,0,,
