bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,2,0.38971875607967377,0.7218026215525642
0.4,0.5,109,0.47219052528022626,0.7995407515043564
0.5,0.6000000000000001,389,0.557351738597556,0.8302183216823783
0.6000000000000001,0.7000000000000001,147,0.6241235051836286,0.8200145452604477
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
