bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,53,0.4829693717776604,0.4753724000097096
0.5,0.6000000000000001,308,0.5353271856710509,0.5056653686885805
0.6000000000000001,0.7000000000000001,1,0.6010656356811523,0.7625239006644269
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
