bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,38,0.37914497836640004,0.759282513832128
0.4,0.5,437,0.45817187967234946,0.8134172123117175
0.5,0.6000000000000001,168,0.5239147966106733,0.8309394170874336
0.6000000000000001,0.7000000000000001,4,0.6109841018915176,0.8180548434085513
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
