image_id,dice,iou,hd95,iou_pred
IMD002,0.9431451703841676,0.8924074943454516,2.2360680103302,0.49823474884033203
IMD003,0.9395035569558442,0.8859092014108582,2.2360680103302,0.5848835706710815
IMD004,0.9521974259063593,0.9087565247968917,0.0,0.5222520232200623
IMD006,0.8439789817404034,0.7300723502517072,26.4007568359375,0.5342381596565247
IMD008,0.9504502575404981,0.9055790488915677,0.0,0.540441632270813
IMD009,0.9843704316301014,0.9692219114988548,0.0,0.543715238571167
IMD010,0.960438100399638,0.9238873613675059,0.0,0.6209193468093872
IMD013,0.9547871403096392,0.913485833491078,0.0,0.5632168054580688
IMD014,0.9345543010845498,0.8771486918910958,5.099019527435303,0.5022811889648438
IMD015,0.9556746047052607,0.9151119076595025,0.0,0.5036054849624634
IMD016,0.9568905440133584,0.9173443290363936,0.0,0.6023101806640625
IMD017,0.9834033691063648,0.967348640770076,0.0,0.5760719776153564
IMD018,0.9768319890167672,0.9547131834959317,0.0,0.5693451762199402
IMD019,0.9718599368956934,0.9452602537066759,0.0,0.4935811460018158
IMD020,0.9765872334160528,0.9542457015422952,0.0,0.48133817315101624
IMD021,0.9726368159204941,0.9467312348671925,0.0,0.5564493536949158
IMD022,0.8848736728198409,0.7935187711492395,28.844409942626953,0.5492964386940002
IMD023,0.9683010278403857,0.9385499588252144,0.0,0.5248235464096069
IMD024,0.9159975982618427,0.8450143623241962,6.324555397033691,0.5457779765129089
IMD025,0.9438598538289228,0.8936880746850381,1.4142135381698608,0.5178532600402832
IMD027,0.9462604684026802,0.8980022482107086,1.0,0.5849510431289673
IMD030,0.9233076534752466,0.8575408346270276,9.848857879638672,0.5043081641197205
IMD031,0.980852141471804,0.962423786955044,0.0,0.5957818627357483
IMD032,0.9485781171025486,0.9021860135615637,1.0,0.5453133583068848
IMD033,0.9319632551394273,0.8725947488457299,5.385164737701416,0.5203136801719666
IMD035,0.8211777823358035,0.6966086743460103,39.051246643066406,0.5136416554450989
IMD036,0.972687013980255,0.9468263588771766,0.0,0.6096674799919128
IMD037,0.9291852097750996,0.8677366228574435,4.0,0.6141700744628906
IMD038,0.8965483464146942,0.8124944518433754,13.0,0.49477651715278625
IMD039,0.9624321579235032,0.9275847986940571,0.0,0.5962989926338196
IMD040,0.95811319013475,0.9195943177926681,0.0,0.5519959926605225
IMD041,0.9620166901796505,0.9268132551633214,0.0,0.5207143425941467
IMD042,0.9673361568106779,0.9367386717280968,0.0,0.5003187656402588
IMD043,0.9333326288929805,0.8749987617270697,3.605551242828369,0.5271796584129333
IMD044,0.9651938245415032,0.9327290921064703,0.0,0.5934618711471558
IMD045,0.952476593964368,0.9092652140055797,0.0,0.46532246470451355
IMD047,0.9219098051631854,0.8551323530987207,7.0,0.5130797028541565
