image_id,dice,iou,hd95,iou_pred,drift
IMD002,0.9158168424095121,0.8447067601060356,11.180339813232422,0.5368546843528748,0.10701549053192139
IMD003,0.91554691133603,0.8442475943930674,8.0,0.5390580892562866,0.07562470436096191
IMD004,0.8808522463241253,0.7870741315714896,19.72308349609375,0.52569180727005,0.13308411836624146
IMD006,0.7705812645774791,0.6267850345664273,44.94440841674805,0.5487372279167175,0.0873098373413086
IMD008,0.9372201001056325,0.8818571937606945,2.8284270763397217,0.6305751800537109,0.030080795288085938
IMD009,0.9030688903090786,0.8232685556382041,10.630146026611328,0.5507546663284302,0.04432004690170288
IMD010,0.8465801656133404,0.7339739966105668,21.587032318115234,0.5265552997589111,0.03253328800201416
IMD013,0.9288343708944418,0.8671248830774759,6.0,0.590042769908905,0.040569424629211426
IMD014,0.8617881180026009,0.7571420854354134,38.94868469238281,0.5808938145637512,0.08228069543838501
IMD015,0.9551340561903465,0.9141211481235898,0.0,0.5466076731681824,0.047597527503967285
IMD016,0.9072309982498944,0.8302129698018492,10.198039054870605,0.5377184748649597,0.0371546745300293
IMD017,0.9742892365568417,0.9498674200184337,0.0,0.557634174823761,0.1300039291381836
IMD018,0.942939747641157,0.8920397352351065,1.4142135381698608,0.5650227665901184,0.05822491645812988
IMD019,0.8936191008862254,0.80769570552336,14.0,0.5687713027000427,0.08239471912384033
IMD020,0.9345934367524533,0.8772176453504864,3.605551242828369,0.4361211955547333,0.05219829082489014
IMD021,0.9289035167657304,0.8672454174821853,5.0,0.4669080972671509,0.055669307708740234
IMD022,0.9132724823196403,0.8403877397613897,10.816654205322266,0.5728914141654968,0.11629998683929443
IMD023,0.945019907601263,0.8957703698963735,2.8284270763397217,0.616439700126648,0.453147828578949
IMD024,0.8604566796926769,0.7550890469542568,16.278820037841797,0.5530507564544678,0.054005444049835205
IMD025,0.9265046458482233,0.8630728044283439,5.0,0.5588740110397339,0.0709604024887085
IMD027,0.9459426635559974,0.8974299887209881,1.0,0.6124330759048462,0.06992501020431519
IMD030,0.9478558467340499,0.9008802109405939,1.0,0.5543868541717529,0.14847970008850098
IMD031,0.9274944635119431,0.8647922383218128,9.486832618713379,0.5850842595100403,0.13669359683990479
IMD032,0.9488525408620967,0.9026826185170937,1.0,0.6254414916038513,0.0922234058380127
IMD033,0.9131359983601792,0.8401566313565612,11.180339813232422,0.5581231117248535,0.19331860542297363
IMD035,0.8168649940534818,0.6904241611893202,44.92215347290039,0.6063182950019836,0.08082962036132812
IMD036,0.9534865557923193,0.9111077942379461,0.0,0.5643469095230103,0.13394582271575928
IMD037,0.8760409909526082,0.7794243241094009,14.560219764709473,0.546026349067688,0.050445377826690674
IMD038,0.8949659432362519,0.8098989689585916,11.0,0.4530450403690338,0.09524339437484741
IMD039,0.92008441141438,0.8519966015309884,5.099019527435303,0.6342860460281372,0.05019348859786987
IMD040,0.8346719349111312,0.7162548984428901,25.942243576049805,0.518348753452301,0.11217153072357178
IMD041,0.9308400575372667,0.8706275091015777,5.830951690673828,0.5873497128486633,0.09645771980285645
IMD042,0.9661518917883457,0.9345201525393453,0.0,0.569274365901947,0.08635717630386353
IMD043,0.9130449796660113,0.8400025415825256,8.0,0.5603491067886353,0.08014118671417236
IMD044,0.9571506399858423,0.9178225318879534,0.0,0.5931612253189087,0.09975671768188477
IMD045,0.8419286564883548,0.7270093170051788,25.079872131347656,0.5830144286155701,0.07778090238571167
IMD047,0.8589374649194876,0.7527523150686236,23.0,0.5421172380447388,0.11420398950576782
IMD048,0.8869409978252543,0.7968499388558945,13.0,0.5168055891990662,0.07727563381195068
IMD049,0.8709129707245401,0.771342640685644,17.464248657226562,0.5577729940414429,0.08620643615722656
IMD050,0.9632592076102218,0.9291225103528544,0.0,0.5280113220214844,0.04240614175796509
IMD057,0.9767759948773274,0.9546062152444095,0.0,0.5888134837150574,0.08169025182723999
IMD058,0.922766699689783,0.856608034140945,10.0,0.5648928880691528,0.1133691668510437
IMD061,0.9089737981187369,0.8331365429643304,20.880613327026367,0.5617607235908508,0.4820982813835144
IMD063,0.9844744835905862,0.969423680333918,0.0,0.6094082593917847,0.10281205177307129
IMD064,0.9145467591547075,0.8425482782128952,17.8885440826416,0.5745686292648315,0.23290282487869263
IMD065,0.9759607317818023,0.9530501046898148,0.0,0.5931382775306702,0.24377411603927612
IMD075,0.8879104477614476,0.7984163199578725,20.51828384399414,0.5694642663002014,0.09794086217880249
IMD076,0.8320036149027943,0.7123340667137831,31.62277603149414,0.5521700978279114,0.13141363859176636
IMD078,0.9063200211660739,0.8286885000242824,12.0,0.556122899055481,0.07310760021209717
IMD080,0.9110740716420951,0.8366722179313927,17.0,0.5265505313873291,0.3180878758430481
