bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,6,0.38904811441898346,0.5025977923649926
0.4,0.5,77,0.46300451554261246,0.5638657897096176
0.5,0.6000000000000001,15,0.5176086107889811,0.6296688233869444
0.6000000000000001,0.7000000000000001,2,0.6121650338172913,0.7609241406554383
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
