bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,2,0.38162761926651,0.7391658680067632
0.4,0.5,68,0.46999694976736517,0.7293072855461302
0.5,0.6000000000000001,30,0.5206015050411225,0.725912037235757
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
