bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,2,0.39090192317962646,0.6576948051022088
0.4,0.5,65,0.4693798358623798,0.7159477087471268
0.5,0.6000000000000001,27,0.539431130444562,0.7636978242828256
0.6000000000000001,0.7000000000000001,6,0.6176146666208903,0.7986552371389651
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
