bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,2,0.3758488595485687,0.68265939066442
0.4,0.5,43,0.47105817877969075,0.37458620310642127
0.5,0.6000000000000001,55,0.5343060883608731,0.38275780185633856
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
