run_name,dataset,n,ece,iou_pred_mean,iou_mean
decoder_only_seed0,cbis_ddsm,100,0.2450749529627557,0.48341092973947525,0.728485882702231
full_ft_seed0,cbis_ddsm,100,0.23701941658095285,0.49561821699142455,0.7326376335723773
lora_seed0,cbis_ddsm,100,0.13097071773931693,0.5039403426647187,0.38524204617003577
vpt_deep_seed0,cbis_ddsm,100,0.08396683162568963,0.4684687826037407,0.4065260998271957
vpt_shallow_seed0,cbis_ddsm,100,0.04974515318765722,0.5274029433727264,0.4776577901850692
zero_shot,cbis_ddsm,100,0.10426037581181197,0.4697409561276436,0.5740013319394557
