image_id,dice,iou,hd95,iou_pred,drift,drift_enc
IMD002,0.9362726878789541,0.8801811114657335,5.0,0.5765458941459656,0.03928482532501221,0.0
IMD003,0.9337576527573207,0.8757461708143037,3.605551242828369,0.6423207521438599,0.03539001941680908,0.0
IMD004,0.9511951351677977,0.9069324209515399,0.0,0.5662368535995483,0.038274288177490234,0.0
IMD006,0.840331058484301,0.7246301322744255,27.0,0.5677427649497986,0.028911054134368896,0.0
IMD008,0.9370040423781558,0.8814746995603765,2.2360680103302,0.6234375834465027,0.017186284065246582,0.0
IMD009,0.9831496787947099,0.9668578140679577,0.0,0.6055482029914856,0.015974760055541992,0.0
IMD010,0.9475356311523524,0.9003018621810981,1.0,0.6485936641693115,0.022690653800964355,0.0
IMD013,0.9519310019326411,0.9082713100838008,0.0,0.6098916530609131,0.03301548957824707,0.0
IMD014,0.9188620813214304,0.8499027417747754,11.661903381347656,0.5416121482849121,0.0627850890159607,0.0
IMD015,0.9465892230814009,0.8985945880015911,1.0,0.5478448271751404,0.023517370223999023,0.0
IMD016,0.9526087404045901,0.909506100683724,0.0,0.6424823999404907,0.019659996032714844,0.0
IMD017,0.9679744421133245,0.9379365023629336,0.0,0.6114744544029236,0.038672685623168945,0.0
IMD018,0.982073920784997,0.964779212202256,0.0,0.6371990442276001,0.014812469482421875,0.0
IMD019,0.9720377044919527,0.9455966514917964,0.0,0.6189379692077637,0.027852177619934082,0.0
IMD020,0.9768747395344841,0.9547948597126774,0.0,0.5441568493843079,0.015809237957000732,0.0
IMD021,0.9719433937012745,0.9454181683640154,0.0,0.5982168316841125,0.017657041549682617,0.0
IMD022,0.8686040811326237,0.7677277835706938,32.0,0.5826289057731628,0.06794184446334839,0.0
IMD023,0.9559800574236398,0.9156722189277239,0.0,0.559674084186554,0.4275992512702942,0.0
IMD024,0.9000778048659159,0.8183104303637911,10.0,0.60854572057724,0.0316314697265625,0.0
IMD025,0.9388012032342364,0.8846610136533672,2.8284270763397217,0.6169066429138184,0.03976947069168091,0.0
IMD027,0.9265028198351722,0.8630696353512456,6.082762718200684,0.5979277491569519,0.023498713970184326,0.0
IMD030,0.9309716849123977,0.8708578358246939,7.8102498054504395,0.6360350847244263,0.117892324924469,0.0
IMD031,0.9595166280803036,0.9221835292860523,0.0,0.6163315773010254,0.13440775871276855,0.0
IMD032,0.9504507123591366,0.9055798746675501,0.0,0.605273962020874,0.05348646640777588,0.0
IMD033,0.9272382281215104,0.8643468218466135,6.7082037925720215,0.5932196378707886,0.05564028024673462,0.0
IMD035,0.8110303738808632,0.6821287575941319,49.497474670410156,0.5233719348907471,0.048159897327423096,0.0
IMD036,0.9619373478475876,0.9266659828798401,0.0,0.5713646411895752,0.03816568851470947,0.0
IMD037,0.9433521737197381,0.8927782277667728,2.0,0.6467586755752563,0.030952036380767822,0.0
IMD038,0.8793750000004833,0.7847183491370663,18.027755737304688,0.5631231665611267,0.034438371658325195,0.0
IMD039,0.9585854858551133,0.9204648800604667,0.0,0.5789486765861511,0.0320892333984375,0.0
IMD040,0.939165581969245,0.885308362933104,2.0,0.5246900320053101,0.032367706298828125,0.0
IMD041,0.9548593428935221,0.9136180249051523,0.0,0.5683420300483704,0.03196054697036743,0.0
IMD042,0.9516541595691697,0.9077673825445292,0.0,0.5482892990112305,0.028693854808807373,0.0
IMD043,0.9207325065863375,0.8531087169821912,7.0,0.6089031100273132,0.02129542827606201,0.0
IMD044,0.9577838604967888,0.91898774562579,0.0,0.5767937302589417,0.04619783163070679,0.0
IMD045,0.95476482284819,0.9134449774741557,0.0,0.5549643039703369,0.05365723371505737,0.0
IMD047,0.8982259779508306,0.8152542717249597,14.0,0.6034111976623535,0.0202597975730896,0.0
IMD048,0.8672369605230824,0.7655943302354581,19.10497283935547,0.601917564868927,0.0386350154876709,0.0
IMD049,0.9607827310661806,0.9245253709574672,0.0,0.6396877765655518,0.02673095464706421,0.0
IMD050,0.9690724113862457,0.9400004637468871,0.0,0.5193020105361938,0.011050164699554443,0.0
IMD057,0.9727977607242391,0.9470362539417572,0.0,0.6155849695205688,0.02182084321975708,0.0
IMD058,0.9572366413019471,0.9179807032126361,0.0,0.4955172836780548,0.10494953393936157,0.0
IMD061,0.9470299314037885,0.899389222588647,1.0,0.6089274883270264,0.2361375093460083,0.0
IMD063,0.9627028607865963,0.9280878394369193,0.0,0.5901167392730713,0.042991459369659424,0.0
IMD064,0.938874657989122,0.8847914763867438,5.099019527435303,0.5761452317237854,0.516995757818222,0.0
IMD065,0.9494037353206187,0.9036808593741023,1.0,0.6108829379081726,0.08599209785461426,0.0
IMD075,0.9295131262778326,0.8683087565997877,6.324555397033691,0.5128616690635681,0.03583657741546631,0.0
IMD076,0.8215267940380296,0.6971111348839975,51.62363815307617,0.5970433354377747,0.036579012870788574,0.0
IMD078,0.9619351932268192,0.9266619838670384,0.0,0.5919818878173828,0.02723085880279541,0.0
IMD080,0.9293101643751589,0.8679545966109934,8.062257766723633,0.5466660857200623,0.1274937391281128,0.0
