bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,40,0.377184421569109,0.1455249101660153
0.4,0.5,238,0.4557138578731473,0.23577005802763537
0.5,0.6000000000000001,78,0.5416016257726229,0.4073121822441946
0.6000000000000001,0.7000000000000001,6,0.639247864484787,0.2930285636687695
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
