bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,2,0.3895004540681839,0.8646738364416718
0.4,0.5,60,0.4842739398280779,0.8830426253694671
0.5,0.6000000000000001,138,0.5288752313109412,0.8648371248534131
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
