bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,1,0.2928444445133209,0.4105718843232431
0.30000000000000004,0.4,39,0.36714629943554217,0.21459945653183046
0.4,0.5,159,0.4527112048751903,0.189325084221231
0.5,0.6000000000000001,140,0.5436116537877491,0.22239065156656795
0.6000000000000001,0.7000000000000001,22,0.6220465790141713,0.3089772718366912
0.7000000000000001,0.8,1,0.7081030607223511,0.4137019612144182
0.8,0.9,0,,
0.9,1.0,0,,
