bin_lo,bin_hi,n,conf_mean,true_mean
0.0,0.1,0,,
0.1,0.2,0,,
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,39,0.356583534907072,0.11296687687307913
0.4,0.5,225,0.4629048384560479,0.22559490832758183
0.5,0.6000000000000001,92,0.5378467123145643,0.4278866756898743
0.6000000000000001,0.7000000000000001,6,0.6303931077321371,0.2861436827725062
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
